entity_type,id,parent_id,building_code,building_name,floor,room_no,name,category,features,note
facility,facility:BLD-INTL:c6b35c8317159b96,floor:building:BLD-INTL:6층,BLD-INTL,인터내셔널센터,6층,,정수기,편의시설,음용수 이용 가능,
facility,facility:BLD-INTL:fc948166891d6676,floor:building:BLD-INTL:6층,BLD-INTL,인터내셔널센터,6층,,복사실,출력·복사시설,복사 가능,강사 전용
facility,facility:BLD-INTL:4240b51eaa460b01,floor:building:BLD-INTL:6층,BLD-INTL,인터내셔널센터,6층,,유학생지원센터,학생지원시설,유학생 관련 지원,
facility,facility:BLD-INTL:23a1974bc487f405,floor:building:BLD-INTL:6층,BLD-INTL,인터내셔널센터,6층,,전북국제개발협력센터,기관·지원시설,국제개발협력 관련,
facility,facility:BLD-INTL:cd932d1a61e9e565,floor:building:BLD-INTL:6층,BLD-INTL,인터내셔널센터,6층,,스터디룸,학습공간,학습 및 모임 가능,
floor,floor:building:BLD-114:2층,building:BLD-114,BLD-114,후생관,2층,,,,,
facility,facility:BLD-114:student-cafeteria,floor:building:BLD-114:2층,BLD-114,후생관,2층,,후생관 학생식당,학생식당,키오스크에서 식권 구매 가능,
facility,facility:BLD-INTL:ca1d4ac24fbf07df,floor:building:BLD-INTL:7층,BLD-INTL,인터내셔널센터,7층,,남자화장실,편의시설,,
facility,facility:BLD-INTL:1aae223afd792e75,floor:building:BLD-INTL:7층,BLD-INTL,인터내셔널센터,7층,,여자화장실,편의시설,,
facility,facility:BLD-INTL:6b7bf3f705cc77dc,floor:building:BLD-INTL:7층,BLD-INTL,인터내셔널센터,7층,,휴게공간,학습·휴게공간,책상형 좌석으로 학습 가능,콘센트 있음
facility,facility:1-1:2f3add18548a0527,floor:building:1-1:1층,1-1,대학본부,1층,,무인민원발급존,행정서비스,무인 민원·증명 관련 서비스,
facility,facility:1-1:b9a850576679c668,floor:building:1-1:1층,1-1,대학본부,1층,,무인정기등록기,행정서비스,석·박사 정기등록 관련,정확한 기능 확인
facility,facility:1-1:da21ebb2abd1c19f,floor:building:1-1:1층,1-1,대학본부,1층,,NH농협 ATM,금융시설,현금 입출금 등,
facility,facility:1-1:1150396bc789b918,floor:building:1-1:1층,1-1,대학본부,1층,,전북은행 ATM,금융시설,현금 입출금 등,
facility,facility:1-1:a1f202ecd0ee8a3d,floor:building:1-1:1층,1-1,대학본부,1층,,MG ATM,금융시설,현금 입출금 등,
facility,facility:1-1:4842ea385807c2cc,floor:building:1-1:1층,1-1,대학본부,1층,,차량주차관리실,주차·관리시설,주차 관련 업무,
facility,facility:1-1:611fb2692216d92a,floor:building:1-1:1층,1-1,대학본부,1층,,무인등록기,주차·편의시설,주차 관련 무인 등록,
facility,facility:1-1:fba045ccc8778664,floor:building:1-1:1층,1-1,대학본부,1층,,남자화장실,편의시설,,
facility,facility:1-1:939a93dc729d704b,floor:building:1-1:1층,1-1,대학본부,1층,,여자화장실,편의시설,,
facility,facility:1-1:864c1cb6a8184ce0,floor:building:1-1:1층,1-1,대학본부,1층,,휴게공간,휴게공간,대기 및 휴식 가능,
facility,facility:4-3:ea45fb7d76424488,floor:building:4-3:1층,4-3,진수당,1층,,주차요금정산기,주차·편의시설,주차요금 정산,건물 외부
facility,facility:4-3:af1a89f638af518b,floor:building:4-3:1층,4-3,진수당,1층,,남자 장애인화장실,배려·편의시설,장애인 이용 가능,수량 2개
facility,facility:4-3:74f07bced4c0e6b6,floor:building:4-3:1층,4-3,진수당,1층,,여자 장애인화장실,배려·편의시설,장애인 이용 가능,수량 2개
facility,facility:4-3:a74bb83d9e55f0d6,floor:building:4-3:1층,4-3,진수당,1층,,전북은행 ATM,금융시설,현금 입출금 등,
facility,facility:4-3:f90e62348ec2cb00,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 1,학습공간,부스형 스터디 공간,
facility,facility:4-3:c3d8ab4d80d344ae,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 2,학습공간,부스형 스터디 공간,
facility,facility:4-3:95683c9fbdac8653,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 3,학습공간,부스형 스터디 공간,
facility,facility:4-3:d505cd5095b8ea77,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 4,학습공간,부스형 스터디 공간,
facility,facility:4-3:b3c6c02bbcf0d309,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 5,학습공간,부스형 스터디 공간,
facility,facility:4-3:51f614fad26560e0,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 6,학습공간,부스형 스터디 공간,
facility,facility:4-3:5688a041d2db0a2f,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 7,학습공간,부스형 스터디 공간,
facility,facility:4-3:d4e4659ba21fe07c,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 8,학습공간,부스형 스터디 공간,
facility,facility:4-3:c13a3ac2fb5ee30b,floor:building:4-3:1층,4-3,진수당,1층,,스터디룸 9,학습공간,부스형 스터디 공간,
facility,facility:4-3:b9af1756ca2ff747,floor:building:4-3:1층,4-3,진수당,1층,,행복드림센터,학생지원시설,장애학생 지원,장애학생지원센터
facility,facility:4-3:fcf2e293363f8492,floor:building:4-3:1층,4-3,진수당,1층,,여직원휴게실,휴게공간,여직원 휴식 공간,
facility,facility:4-3:c3fbb728833ab3ed,floor:building:4-3:1층,4-3,진수당,1층,,모유수유실,편의·배려시설,모유수유 가능,여직원휴게실 내
facility,facility:4-3:b4dc52e58a456043,floor:building:4-3:1층,4-3,진수당,1층,,총동창회,기관·행정시설,,
facility,facility:4-3:da821686de4753d6,floor:building:4-3:1층,4-3,진수당,1층,,대학노동조합,기관·행정시설,,
facility,facility:4-3:d376039aeb3bf375,floor:building:4-3:2층,4-3,진수당,2층,,식당,식음시설,식사 가능,
facility,facility:4-3:2a5181aee81a3d59,floor:building:4-3:2층,4-3,진수당,2층,,키오스크,주문시설,식당 주문,수량 3대
facility,facility:4-3:b83cbfe64e0c2109,floor:building:4-3:2층,4-3,진수당,2층,,남자화장실,편의시설,,
facility,facility:4-3:5e848c856d9ab8bc,floor:building:4-3:2층,4-3,진수당,2층,,여자화장실,편의시설,,
facility,facility:4-3:69c75109a21bdee0,floor:building:4-3:2층,4-3,진수당,2층,,야외공간,휴게·이동공간,진수당 교육연구동과 연결,
facility,facility:4-3:773f581a48cfeb0d,floor:building:4-3:3층,4-3,진수당,3층,,남자 장애인화장실,배려·편의시설,장애인 이용 가능,
facility,facility:4-3:818550a5bdadba19,floor:building:4-3:3층,4-3,진수당,3층,,여자 장애인화장실,배려·편의시설,장애인 이용 가능,
facility,facility:4-3:0aab56c288c9c979,floor:building:4-3:3층,4-3,진수당,3층,,남자화장실,편의시설,,
facility,facility:4-3:ab3b51a275e7ec60,floor:building:4-3:3층,4-3,진수당,3층,,여자화장실,편의시설,,
facility,facility:1-26:40ed8d251d75d62d,floor:building:1-26:지하,1-26,동아리전용관,지하,,전기실,관리시설,,
facility,facility:1-26:347ce4eae0806c83,floor:building:1-26:지하,1-26,동아리전용관,지하,,산악회,동아리실,산악회 동아리실,
facility,facility:1-26:6e25c68e6340e4ef,floor:building:1-26:지하,1-26,동아리전용관,지하,,야망,동아리실,야망 동아리실,
facility,facility:1-26:4030ada5b1ba7078,floor:building:1-26:지하,1-26,동아리전용관,지하,,싱건지,동아리실,싱건지 동아리실,
facility,facility:1-26:5f46c09fdb2b6f94,floor:building:1-26:지하,1-26,동아리전용관,지하,,토러스,동아리실,토러스 동아리실,
facility,facility:1-26:9035f458d4066419,floor:building:1-26:1층,1-26,동아리전용관,1층,,자판기,편의시설,음료 등 구매 가능,
facility,facility:1-26:e85efb6a88be5ee7,floor:building:1-26:1층,1-26,동아리전용관,1층,,프린터기,편의시설,인쇄 가능,
facility,facility:1-26:7f86c4e7be65f8c1,floor:building:1-26:1층,1-26,동아리전용관,1층,,AED,안전시설,자동심장충격기,
facility,facility:1-26:9714b23867888b49,floor:building:1-26:1층,1-26,동아리전용관,1층,,화장실,편의시설,,
facility,facility:1-26:cfeaec00eb7c7c50,floor:building:1-26:1층,1-26,동아리전용관,1층,,스터디룸 1(105호),학습·모임공간,스터디 가능,총 6개
facility,facility:1-26:9c6e142a2c647181,floor:building:1-26:1층,1-26,동아리전용관,1층,,스터디룸 2(104호),학습·모임공간,스터디 가능,
facility,facility:1-26:cb76e8a62c5903c1,floor:building:1-26:1층,1-26,동아리전용관,1층,,스터디룸 3(103호),학습·모임공간,스터디 가능,
facility,facility:1-26:5915b9f954b263bb,floor:building:1-26:1층,1-26,동아리전용관,1층,,스터디룸 4(102호),학습·모임공간,스터디 가능,
facility,facility:1-26:d0ce48ba4354fe9c,floor:building:1-26:1층,1-26,동아리전용관,1층,,스터디룸 5(101호),학습·모임공간,스터디 가능,
facility,facility:1-26:11e113f6abde1dda,floor:building:1-26:1층,1-26,동아리전용관,1층,,스터디룸 6(111호),연습공간,댄스 연습 가능,댄스연습실
facility,facility:1-26:00e2df20b57c869a,floor:building:1-26:1층,1-26,동아리전용관,1층,,교직원 휴게실,휴게공간,교직원 휴식 공간,
facility,facility:1-26:b65020710f025fe6,floor:building:1-26:1층,1-26,동아리전용관,1층,,샤워실,편의시설,샤워 가능,
facility,facility:1-26:be093e2fecb9976b,floor:building:1-26:1층,1-26,동아리전용관,1층,,탈수기,편의시설,탈수 가능,샤워실 내
facility,facility:1-26:844caf369278b627,floor:building:1-26:1층,1-26,동아리전용관,1층,,세탁기,편의시설,세탁 가능,샤워실 내
facility,facility:1-26:69157b5c48cadc61,floor:building:1-26:1층,1-26,동아리전용관,1층,,관리실,관리시설,,
facility,facility:1-26:bea93f8fcaae36f9,floor:building:1-26:1층,1-26,동아리전용관,1층,,고전기타반(112호),동아리실,고전기타반 동아리실,
facility,facility:1-26:8b8f87fb0175fae3,floor:building:1-26:1층,1-26,동아리전용관,1층,,Judoka(주도카)(110호),동아리실,Judoka 동아리실,
facility,facility:1-26:f09741a8f42f8c7a,floor:building:1-26:1층,1-26,동아리전용관,1층,,재규어스(109호),동아리실,재규어스 동아리실,
facility,facility:1-26:81b12cf4a3737089,floor:building:1-26:1층,1-26,동아리전용관,1층,,황금나침반(108호),동아리실,황금나침반 동아리실,
facility,facility:1-26:fe9ed7e85d12f7bd,floor:building:1-26:1층,1-26,동아리전용관,1층,,JBIG(107호),동아리실,JBIG 동아리실,
facility,facility:1-26:e401d9cd44514e2b,floor:building:1-26:1층,1-26,동아리전용관,1층,,밀 알(106호),동아리실,밀 알 동아리실,명칭 확인 필요
facility,facility:1-26:0a15fdda8d787098,floor:building:1-26:1층,1-26,동아리전용관,1층,,자전거 보관소,교통·편의시설,자전거 보관 가능,건물 외부
facility,facility:1-26:caae5722651a9dfb,floor:building:1-26:1층,1-26,동아리전용관,1층,,씽씽이 보관소,교통·편의시설,개인형 이동장치 보관 가능,건물 외부
facility,facility:1-26:2d676a7677b8a8a8,floor:building:1-26:1층,1-26,동아리전용관,1층,,복합경기장 정비공사 준공 기념식수,기념시설,복합경기장 정비공사 준공 기념,2024.09.25 / 제19대 총장 양오봉
facility,facility:1-26:0cb87ea91ff5e79c,floor:building:1-26:2층,1-26,동아리전용관,2층,,정수기,편의시설,음용수 이용 가능,
facility,facility:1-26:da9b956cb961010d,floor:building:1-26:2층,1-26,동아리전용관,2층,,화장실,편의시설,,
facility,facility:1-26:4bde42f4c9d45620,floor:building:1-26:2층,1-26,동아리전용관,2층,,활빈(201호),동아리실,활빈 동아리실,
facility,facility:1-26:7e30afe385651ca6,floor:building:1-26:2층,1-26,동아리전용관,2층,,ECC(202호),동아리실,ECC 동아리실,
facility,facility:1-26:a30b0692078ce573,floor:building:1-26:2층,1-26,동아리전용관,2층,,굿네이버스(203호),동아리실,굿네이버스 동아리실,
facility,facility:1-26:fe7c2ca4c1b1cc38,floor:building:1-26:2층,1-26,동아리전용관,2층,,바다사랑(204호),동아리실,바다사랑 동아리실,
facility,facility:1-26:bd06f945c3f6701e,floor:building:1-26:2층,1-26,동아리전용관,2층,,샤크(205호),동아리실,샤크 동아리실,
facility,facility:1-26:55afdcaa1028ff25,floor:building:1-26:2층,1-26,동아리전용관,2층,,제우스(206호),동아리실,제우스 동아리실,
facility,facility:1-26:d5d871b8f83d2cad,floor:building:1-26:2층,1-26,동아리전용관,2층,,DFC(207호),동아리실,DFC 동아리실,
facility,facility:1-26:0d07de79fcdef81d,floor:building:1-26:2층,1-26,동아리전용관,2층,,화랑회(208호),동아리실,화랑회 동아리실,
facility,facility:1-26:abe8a3a5d655cb9d,floor:building:1-26:2층,1-26,동아리전용관,2층,,IVF(209호),동아리실,IVF 동아리실,
facility,facility:1-26:c92a075282431dc8,floor:building:1-26:2층,1-26,동아리전용관,2층,,불교학생회 연꽃(210호),동아리실,불교학생회 연꽃 동아리실,
facility,facility:1-26:eb001b83ff6da831,floor:building:1-26:2층,1-26,동아리전용관,2층,,돌풍(211호),동아리실,돌풍 동아리실,
facility,facility:1-26:0d7793a9584b8ebe,floor:building:1-26:2층,1-26,동아리전용관,2층,,주주총회(212호),동아리실,주주총회 동아리실,
facility,facility:1-26:42e3c657b8466fbe,floor:building:1-26:2층,1-26,동아리전용관,2층,,엔츠(225호),동아리실,엔츠 동아리실,
facility,facility:1-26:75dafe2685b0f64d,floor:building:1-26:2층,1-26,동아리전용관,2층,,카톨릭청년성서(224호),동아리실,카톨릭청년성서 동아리실,
facility,facility:1-26:e2192754b3c5ae91,floor:building:1-26:2층,1-26,동아리전용관,2층,,눈사랑(223호),동아리실,눈사랑 동아리실,
facility,facility:1-26:655c8cfd405eeb7a,floor:building:1-26:2층,1-26,동아리전용관,2층,,RCY(222호),동아리실,RCY 동아리실,
facility,facility:1-26:7edef8f2b3b99d5a,floor:building:1-26:2층,1-26,동아리전용관,2층,,HERELAWS(221호),동아리실,HERELAWS 동아리실,
facility,facility:1-26:fad3db119399044f,floor:building:1-26:2층,1-26,동아리전용관,2층,,차마을(220호),동아리실,차마을 동아리실,
facility,facility:1-26:7afde005f8f27283,floor:building:1-26:2층,1-26,동아리전용관,2층,,네비게이토(219호),동아리실,네비게이토 동아리실,
facility,facility:1-26:4cc9c38d7a3aeab2,floor:building:1-26:2층,1-26,동아리전용관,2층,,카르텔(213호),동아리실,카르텔 동아리실,
facility,facility:1-26:930cb7db1a12484a,floor:building:1-26:2층,1-26,동아리전용관,2층,,정검회(214호),동아리실,정검회 동아리실,
facility,facility:1-26:d2cba4780f380387,floor:building:1-26:2층,1-26,동아리전용관,2층,,하이콕(215호),동아리실,하이콕 동아리실,
facility,facility:1-26:65eb986427411da1,floor:building:1-26:2층,1-26,동아리전용관,2층,,필름(216호),동아리실,필름 동아리실,
facility,facility:1-26:a4c4c5bb0aaa22fd,floor:building:1-26:2층,1-26,동아리전용관,2층,,별무리(217호),동아리실,별무리 동아리실,
facility,facility:1-26:c77544e8cc931ffb,floor:building:1-26:2층,1-26,동아리전용관,2층,,차곡차곡(218호),동아리실,차곡차곡 동아리실,
facility,facility:1-26:1d0616cf35947202,floor:building:1-26:3층,1-26,동아리전용관,3층,,정수기,편의시설,음용수 이용 가능,
facility,facility:1-26:3beb9d5bcc26deaf,floor:building:1-26:3층,1-26,동아리전용관,3층,,화장실,편의시설,,
facility,facility:1-26:ce78af136f67ac34,floor:building:1-26:3층,1-26,동아리전용관,3층,,브릴란테(319호),동아리실,브릴란테 동아리실,
facility,facility:1-26:e2d0c656cea7155a,floor:building:1-26:3층,1-26,동아리전용관,3층,,"오아시스(317,318호)",동아리실,오아시스 동아리실,
facility,facility:1-26:78bfb7d9744bfc4c,floor:building:1-26:3층,1-26,동아리전용관,3층,,꾼(316호),동아리실,꾼 동아리실,
